DATE,STATION_NAME,NB_VALID,DEPARTEMENT
2019-08-20,LES YVRIS-NOISY-LE-GRAND,542,93
2019-08-20,LES-ESSARTS-LE-ROI,497,78
2019-08-20,LIBERTE,4654,94
2019-08-20,LIEGE,2607,75
2019-08-20,LIEUSAINT-MOISSY,5625,77
2019-08-20,LIMAY,356,95
2019-08-20,LIVRY-SUR-SEINE,80,77
2019-08-20,LIZY-SUR-OURCQ,221,77
2019-08-20,LONGJUMEAU,345,91
2019-08-20,LONGUEVILLE,27,77
2019-08-20,LOUIS BLANC,3797,75
2019-08-20,LOUISE MICHEL,5952,92
2019-08-20,LOURMEL,3645,75
2019-08-20,LOUVECIENNES,491,92
2019-08-20,LOUVRE-RIVOLI,3282,75
2019-08-20,LOUVRES,1137,95
2019-08-20,LUZARCHES,218,95
2019-08-20,M. MONTROUGE,12273,92
2019-08-20,MABILLON,2171,75
2019-08-20,MADELEINE,16060,75
2019-08-20,MAIRIE D'ISSY,8870,92
2019-08-20,MAIRIE D'IVRY,6078,94
2019-08-20,MAIRIE DE CLICHY,12084,92
2019-08-20,MAIRIE DE MONTREUIL,16489,93
2019-08-20,MAIRIE DE SAINT-OUEN,8992,93
2019-08-20,MAIRIE DES LILAS,7534,93
2019-08-20,MAISON BLANCHE,3068,75
2019-08-20,MAISONS-ALFORT-ALFORTVILLE,13217,94
2019-08-20,MAISONS-ALFORT-LES JUILLIOTTES,4735,94
2019-08-20,MAISONS-ALFORT-STADE,2800,94
2019-08-20,MAISONS-LAFFITTE,6232,78
2019-08-20,MAISSE,99,91
2019-08-20,MALAKOFF-PLATEAU DE VANVES,5699,92
2019-08-20,MALAKOFF-RUE ETIENNE DOLET,3849,92
2019-08-20,MALESHERBES,3149,75
2019-08-20,MANTES-LA-JOLIE,2658,95
2019-08-20,MANTES-STATION,1046,95
2019-08-20,MARAICHERS,4670,75
2019-08-20,MARCADET-POISSONNIERS,11937,75
2019-08-20,MARCEL SEMBAT,9204,92
2019-08-20,MAREIL-SUR-MAULDRE,45,78
2019-08-20,MARLES-EN-BRIE,294,77
2019-08-20,MARLY-LE-ROI,1122,78
2019-08-20,MAROLLES-EN-HUREPOIX,660,91
2019-08-20,MARX DORMOY,6388,75
2019-08-20,MASSY-PALAISEAU,4192,91
2019-08-20,MASSY-VERRIERES,129,91
2019-08-20,MAUBERT-MUTUALITE,2766,75
2019-08-20,MAULE,148,78
2019-08-20,MAURECOURT,489,95
2019-08-20,MEAUX,8171,77
2019-08-20,MELUN,13715,77
2019-08-20,MENILMONTANT,7018,75
2019-08-20,MENNECY,675,91
2019-08-20,MERIEL,197,95
2019-08-20,MERY-VAL D'OISE,145,95
2019-08-20,MEUDON,767,92
2019-08-20,MEUDON-VAL-FLEURY,1603,92
2019-08-20,MEULAN-HARDRICOURT,386,78
2019-08-20,MICHEL BIZOT,3238,75
2019-08-20,MICHEL-ANGE-AUTEUIL,2956,75
2019-08-20,MICHEL-ANGE-MOLITOR,2543,75
2019-08-20,MIRABEAU,1986,75
2019-08-20,MIROMESNIL,11042,75
2019-08-20,MITRY-CLAYE,2587,77
2019-08-20,MONCEAU,2810,75
2019-08-20,MONNERVILLE,31,91
2019-08-20,MONTEREAU,1711,77
2019-08-20,MONTFORT-L'AMAURY-MERE,394,78
2019-08-20,MONTGALLET,2655,75
2019-08-20,MONTGERON-CROSNE,642,91
2019-08-20,MONTGEROULT-COURCELLES,13,95
2019-08-20,MONTIGNY-BEAUCHAMP,3311,95
2019-08-20,MONTIGNY-SUR-LOING,140,77
2019-08-20,MONTPARNASSE,75857,75
2019-08-20,MONTREUIL,1649,93
2019-08-20,MONTRY-CONDE,25,77
2019-08-20,MONTSOULT-MAFFLIERS,972,95
2019-08-20,MORET-VENEUX-LES-SABLONS,559,77
2019-08-20,MORMANT,322,77
2019-08-20,MORTCERF,100,77
2019-08-20,MOULIN-GALANT,309,91
2019-08-20,MOUROUX,102,77
2019-08-20,MOUTON-DUVERNET,2428,75
2019-08-20,NANGIS,1041,77
2019-08-20,NANTERRE-UNIVERSITE,239,92
2019-08-20,NANTEUIL-SAACY,470,77
2019-08-20,NATION,13789,75
2019-08-20,NATIONALE,4313,75
2019-08-20,NEMOURS-SAINT-PIERRE,945,77
2019-08-20,NEUVILLE UNIVERSITE,2487,95
2019-08-20,NEZEL-AULNAY,50,78
2019-08-20,NOGENT-LE-PERREUX,2871,94
2019-08-20,NOINTEL-MOURS,294,95
2019-08-20,NOISY-LE-SEC,10925,93
2019-08-20,NOTRE-DAME-DE-LORETTE,4405,75
2019-08-20,NOTRE-DAME-DES-CHAMPS,1710,75
2019-08-20,OBERKAMPF,6940,75
2019-08-20,ODEON,7758,75
2019-08-20,OLYMPIADES,13807,75
2019-08-20,OPERA,18786,75
2019-08-20,ORANGIS-BOIS DE L'EPINE,2457,91
2019-08-20,ORGERUS-BEHOUST,186,78
2019-08-20,ORLY VILLE,1416,94
2019-08-20,OSNY,184,95
2019-08-20,OURCQ,6378,75
2019-08-20,OZOIR-LA-FERRIERE,1472,77
2019-08-20,PALAIS ROYAL-MUSEE DU LOUVRE,10262,75
2019-08-20,PANTIN,6153,93
2019-08-20,PARC DES EXPOSITIONS,3476,93
2019-08-20,PARMENTIER,4387,75
2019-08-20,PASTEUR,3755,75
2019-08-20,PELLEPORT,507,75
2019-08-20,PERE LACHAISE,7741,75
2019-08-20,PEREIRE-LEVALLOIS,6648,75
2019-08-20,PERNETY,5245,75
2019-08-20,PERSAN-BEAUMONT,2429,95
2019-08-20,PETIT-JOUY-LES-LOGES,87,78
2019-08-20,PETIT-VAUX,199,91
2019-08-20,PHILIPPE AUGUSTE,2694,75
2019-08-20,PICPUS,1946,75
2019-08-20,PIERRE CURIE,2754,94
2019-08-20,PIERREFITTE T11,760,93
2019-08-20,PIERREFITTE-STAINS,7370,93
2019-08-20,PIERRELAYE,726,95
2019-08-20,PIGALLE,7465,75
2019-08-20,PLACE D'ITALIE,17261,75
2019-08-20,PLACE DE CLICHY,12929,75
2019-08-20,PLACE DES FETES,4946,75
2019-08-20,PLACE MONGE (JARDIN DES PLANTES),3803,75
2019-08-20,PLAISANCE,8782,75
2019-08-20,PLAISIR-GRIGNON,3127,78
2019-08-20,PLAISIR-LES-CLAYES,1085,78
2019-08-20,POISSONNIERE,5207,75
2019-08-20,POISSY,11209,78
2019-08-20,PONT DE LEVALLOIS-BECON,9743,92
2019-08-20,PONT DE NEUILLY (AVENUE DE MADRID),10301,92
2019-08-20,PONT DE RUNGIS,615,94
2019-08-20,PONT DE SEVRES,10809,92
2019-08-20,PONT-CARDINET,2272,75
2019-08-20,PONT-MARIE (CITE DES ARTS),2385,75
2019-08-20,PONT-NEUF (LA MONNAIE),2289,75
2019-08-20,PONT-PETIT,57,95
2019-08-20,PONTHIERRY-PRINGY,306,77
2019-08-20,PONTOISE,4805,95
2019-08-20,PORCHEFONTAINE,518,78
2019-08-20,PORTE D'AUTEUIL,805,75
2019-08-20,PORTE D'ITALIE,5308,75
2019-08-20,PORTE D'IVRY,5255,75
2019-08-20,PORTE D'ORLEANS,11955,75
2019-08-20,PORTE DAUPHINE,3884,75
2019-08-20,PORTE DE BAGNOLET,7497,75
2019-08-20,PORTE DE CHAMPERRET,5142,75
2019-08-20,PORTE DE CHARENTON,3254,75
2019-08-20,PORTE DE CHOISY,5472,75
2019-08-20,PORTE DE CLICHY,9462,75
2019-08-20,PORTE DE CLIGNANCOURT,15185,75
2019-08-20,PORTE DE LA CHAPELLE,5167,75
2019-08-20,PORTE DE LA VILLETTE,8666,75
2019-08-20,PORTE DE MONTREUIL,7727,75
2019-08-20,PORTE DE PANTIN,8603,75
2019-08-20,PORTE DE SAINT-CLOUD,8586,75
2019-08-20,PORTE DE SAINT-OUEN,7758,93
2019-08-20,PORTE DE VANVES,8885,75
2019-08-20,PORTE DE VERSAILLES,6267,75
2019-08-20,PORTE DE VINCENNES,13734,75
2019-08-20,PORTE DES LILAS,6288,75
2019-08-20,PORTE DOREE,4336,75
2019-08-20,PORTE MAILLOT,18895,75
2019-08-20,PORTE-DE-CLICHY,3430,95
2019-08-20,PRE SAINT-GERVAIS,708,75
2019-08-20,PRESLES-COURCELLES,212,95
2019-08-20,PROVINS,20,77
2019-08-20,PUTEAUX,2318,92
2019-08-20,PYRAMIDES,10863,75
2019-08-20,PYRENEES,4203,75
2019-08-20,QUAI DE LA GARE,6667,75
2019-08-20,QUAI DE LA RAPEE,2177,75
2019-08-20,QUATRE SEPTEMBRE,3907,75
2019-08-20,RAMBOUILLET,4034,78
2019-08-20,RAMBUTEAU,5138,75
2019-08-20,RANELAGH,3261,75
2019-08-20,RASPAIL,2037,75
2019-08-20,REAUMUR-SEBASTOPOL,9479,75
2019-08-20,RENNES,1248,75
2019-08-20,REPUBLIQUE,28869,75
2019-08-20,REUILLY-DIDEROT,10649,75
2019-08-20,RICHARD LENOIR,3455,75
2019-08-20,RICHELIEU-DROUOT,8635,75
2019-08-20,RIQUET,4196,75
2019-08-20,RIS-ORANGIS,778,91
2019-08-20,ROBESPIERRE,7804,93
2019-08-20,ROISSY-EN-BRIE,2304,77
2019-08-20,ROME,4119,75
2019-08-20,ROSA PARKS,7946,75
2019-08-20,ROSNY-BOIS-PERRIER,5626,93
2019-08-20,ROSNY-SOUS-BOIS,3663,93
2019-08-20,ROSNY-SUR-SEINE,167,78
2019-08-20,RUE DE LA POMPE (AVENUE GEORGES MANDEL),4932,75
2019-08-20,RUE DES BOULETS,4140,75
2019-08-20,RUE DU BAC,2913,75
2019-08-20,SAINT-AMBROISE,4410,75
2019-08-20,SAINT-AUGUSTIN,5486,75
2019-08-20,SAINT-CHERON,249,91
2019-08-20,SAINT-CLOUD,5243,92
2019-08-20,SAINT-CYR,3004,78
2019-08-20,SAINT-DENIS,24040,93
2019-08-20,SAINT-DENIS-PORTE DE PARIS,7080,93
2019-08-20,SAINT-DENIS-UNIVERSITE,3834,93
2019-08-20,SAINT-FARGEAU,1380,75
2019-08-20,SAINT-FRANCOIS-XAVIER,2554,75
2019-08-20,SAINT-GEORGES,1475,75
2019-08-20,SAINT-GERMAIN-DES-PRES,4857,75
2019-08-20,SAINT-GRATIEN,2364,95
2019-08-20,SAINT-LAZARE,181738,75
2019-08-20,SAINT-LEU-LA-FORET,1160,95
2019-08-20,SAINT-MANDE-TOURELLE,10971,94
2019-08-20,SAINT-MARCEL,3726,75
2019-08-20,SAINT-MARTIN-D'ETAMPES,375,91
2019-08-20,SAINT-MAUR,4365,94
2019-08-20,SAINT-MICHEL,6900,75
2019-08-20,SAINT-MICHEL NOTRE DAME,6562,75
2019-08-20,SAINT-MICHEL-SUR-ORGE,2977,91
2019-08-20,SAINT-NOM-LA-BRETECHE-FORET-DE-MARLY,389,78
2019-08-20,SAINT-OUEN,3663,95
2019-08-20,SAINT-OUEN-L'AUMONE,1717,95
2019-08-20,SAINT-OUEN-L'AUMONE-LIESSE,1413,95
2019-08-20,SAINT-OUEN-L'AUMONE-QUARTIER DE L'EGLISE,290,95
2019-08-20,SAINT-PAUL (LE MARAIS),7293,75
2019-08-20,SAINT-PHILIPPE-DU-ROULE,5667,75
2019-08-20,SAINT-PLACIDE,4337,75
2019-08-20,SAINT-QUENTIN-EN-YVELINES,12655,78
2019-08-20,SAINT-SEBASTIEN FROISSART,2024,75
2019-08-20,SAINT-SULPICE,3093,75
2019-08-20,SAINTE-COLOMBE-SEPTVEILLES,5,77
2019-08-20,SAINTE-GENEVIEVE-DES-BOIS,3362,91
2019-08-20,SANNOIS,52,95
2019-08-20,SANTEUIL-LE-PERCHAY,26,95
2019-08-20,SARCELLES-SAINT-BRICE,984,95
2019-08-20,SARTROUVILLE,9776,78
2019-08-20,SAVIGNY-LE-TEMPLE-NANDY,4312,77
2019-08-20,SAVIGNY-SUR-ORGE,6083,91
2019-08-20,SEGUR,3341,75
2019-08-20,SENTIER,5766,75
2019-08-20,SERMAISE,74,91
2019-08-20,SEUGY,37,95
2019-08-20,SEVRAN-BEAUDOTTES,9447,93
2019-08-20,SEVRAN-LIVRY,5374,93
2019-08-20,SEVRES RIVE GAUCHE,665,92
2019-08-20,SEVRES-BABYLONE,6714,75
2019-08-20,SEVRES-VILLE-D'AVRAY,1151,92
2019-08-20,SIMPLON,4998,75
2019-08-20,SOLFERINO,2884,75
2019-08-20,SOUPPES,480,77
2019-08-20,STADE DE FRANCE-SAINT-DENIS,10005,93
2019-08-20,STAINS CERISAIE,1660,93
2019-08-20,STALINGRAD,14279,75
2019-08-20,STRASBOURG-SAINT-DENIS,17222,75
2019-08-20,SULLY-MORLAND,2064,75
2019-08-20,SURESNES-MONT VALERIEN,2410,92
2019-08-20,SURVILLIERS-FOSSES,1988,95
2019-08-20,TACOIGNIERES-RICHEBOURG,148,78
2019-08-20,TAVERNY,912,95
2019-08-20,TELEGRAPHE,3447,75
2019-08-20,TEMPLE,1635,75
2019-08-20,TERNES,5101,75
2019-08-20,THIEUX-NANTOUILLET,16,77
2019-08-20,THOMERY,48,77
2019-08-20,THUN-LE-PARADIS,297,95
2019-08-20,TOLBIAC,5534,75
2019-08-20,TOURNAN,1195,77
2019-08-20,TRAPPES,4102,78
2019-08-20,TRIEL-SUR-SEINE,459,78
2019-08-20,TRILPORT,562,77
2019-08-20,TRINITE-D'ESTIENNE D'ORVES,3570,75
2019-08-20,TROCADERO,13762,75
2019-08-20,TUILERIES,4436,75
2019-08-20,US,44,95
2019-08-20,VAIRES-TORCY,2100,77
2019-08-20,VAL-D'ARGENTEUIL,4940,95
2019-08-20,VALMONDOIS,284,95
2019-08-20,VANEAU,1327,75
2019-08-20,VANVES-MALAKOFF,1216,92
2019-08-20,VARENNE,2036,75
2019-08-20,VAUBOYEN,144,78
2019-08-20,VAUCELLES,357,95
2019-08-20,VAUCRESSON,955,92
2019-08-20,VAUGIRARD (ADOLPHE CHERIOU),5493,75
2019-08-20,VAUX-SUR-SEINE,246,95
2019-08-20,VAVIN,2354,75
2019-08-20,VERNEUIL-L'ETANG,476,77
2019-08-20,VERNOU-SUR-SEINE,36,77
2019-08-20,VERNOUILLET-VERNEUIL,2069,95
2019-08-20,VERSAILLES CHATEAU,2841,78
2019-08-20,VERSAILLES RIVE DROITE,3918,78
2019-08-20,VERSAILLES-CHANTIERS,12063,78
2019-08-20,VERT-GALANT,5719,77
2019-08-20,VIARMES,197,95
2019-08-20,VICTOR HUGO,6741,75
2019-08-20,VIGNEUX-SUR-SEINE,5631,91
2019-08-20,VILLABE,129,91
2019-08-20,VILLAINES,46,95
2019-08-20,VILLEJUIF-LEO LAGRANGE,5340,94
2019-08-20,VILLEJUIF-LOUIS ARAGON,14845,94
2019-08-20,VILLEJUIF-PAUL VAILLANT-COUTURIER,4608,94
2019-08-20,VILLENEUVE-LE-ROI,1482,94
2019-08-20,VILLENEUVE-SAINT-GEORGES,10467,94
2019-08-20,VILLENEUVE-TRIAGE,669,94
2019-08-20,VILLENNES-SUR-SEINE,394,78
2019-08-20,VILLEPARISIS-MITRY-LE-NEUF,3787,77
2019-08-20,VILLEPINTE,2566,93
2019-08-20,VILLEPREUX-LES-CLAYES,1625,78
2019-08-20,VILLETANEUSE U,1233,93
2019-08-20,VILLIERS,8150,75
2019-08-20,VILLIERS-LE-BEL-GONESSE-ARNOUVILLE,11080,95
2019-08-20,VILLIERS-MONTBARBIN,46,77
2019-08-20,VILLIERS-NEAUPHLE PONTCHARTRAIN,490,78
2019-08-20,VILLIERS-SUR-MARNE-PLESSIS-TREVISE,7609,94
2019-08-20,VIROFLAY RIVE DROITE,1744,78
2019-08-20,VIROFLAY RIVE GAUCHE,3278,78
2019-08-20,VIRY-CHATILLON,952,91
2019-08-20,VITRY-SUR-SEINE,3816,94
2019-08-20,VOLONTAIRES,4672,75
2019-08-20,VOLTAIRE (LEON BLUM),8070,75
2019-08-20,VOSVES,20,91
2019-08-20,VULAINES-SUR-SEINE-SAMOREAU,42,77
2019-08-20,WAGRAM,3643,75
2019-08-20,YERRES,3700,91
2019-08-21,ABBESSES,2661,75
2019-08-21,ABLON,880,91
2019-08-21,ACHERES-GRAND-CORMIER,57,78
2019-08-21,ACHERES-VILLE,3914,78
2019-08-21,AEROPORT CHARLES DE GAULLE 1,7917,93
2019-08-21,AEROPORT CHARLES DE GAULLE 2-TGV,7958,93
2019-08-21,ALESIA,7533,75
2019-08-21,ALEXANDRE DUMAS,5413,75
2019-08-21,ALMA-MARCEAU,6488,75
2019-08-21,ANATOLE FRANCE,6008,92
2019-08-21,ANDRESY,390,78
2019-08-21,ANGERVILLE,161,91
2019-08-21,ANVERS,7498,75
2019-08-21,ARGENTEUIL,11538,95
2019-08-21,ARGENTINE,4698,75
2019-08-21,ARPAJON,1029,91
2019-08-21,ARTS ET METIERS,6041,75
2019-08-21,ASNIERES,4490,92
2019-08-21,ASSEMBLEE NATIONALE,1751,75
2019-08-21,ATHIS-MONS,1243,91
2019-08-21,AUBERGENVILLE-ELISABETHVILLE,1291,95
2019-08-21,AUBERVILLIERS-PANTIN (QUATRE CHEMINS),15920,93
2019-08-21,AULNAY-SOUS-BOIS,10536,93
2019-08-21,AUSTERLITZ,24918,75
2019-08-21,AUVERS-SUR-OISE,68,95
2019-08-21,AVENUE EMILE ZOLA,2768,75
2019-08-21,AVENUE FOCH,573,75
2019-08-21,AVENUE HENRI MARTIN,1894,75
2019-08-21,AVRON,3143,75
2019-08-21,BAGNEUX-SUR-LOING,73,77
2019-08-21,BALARD,13612,75
2019-08-21,BALLANCOURT,329,91
2019-08-21,BARBES-ROCHECHOUART,17653,75
2019-08-21,BASILIQUE DE SAINT-DENIS,7328,93
2019-08-21,BASTILLE,18290,75
2019-08-21,BECON-LES-BRUYERES,4808,92
2019-08-21,BEL-AIR,3908,75
2019-08-21,BELLEVILLE,18423,75
2019-08-21,BELLEVUE,939,92
2019-08-21,BELLOY-SAINT-MARTIN,101,95
2019-08-21,BERAULT,7001,93
2019-08-21,BERCY,9270,75
2019-08-21,BESSANCOURT,426,95
2019-08-21,BEYNES,108,78
2019-08-21,BIBLIOTHEQUE FRANCOIS MITTERRAND,25054,75
2019-08-21,BIEVRES,311,91
2019-08-21,BILLANCOURT,5827,92
2019-08-21,BLANC-MESNIL,3605,93
2019-08-21,BLANCHE,5035,75
2019-08-21,BOBIGNY-PABLO PICASSO,18989,93
2019-08-21,BOBIGNY-PANTIN (RAYMOND QUENEAU),6486,93
2019-08-21,BOIGNEVILLE,32,91
2019-08-21,BOIS-COLOMBES,3902,92
2019-08-21,BOIS-LE-ROI,582,77
2019-08-21,BOISSIERE,1593,75
2019-08-21,BOISSISE-LE-ROI,75,77
2019-08-21,BOISSY-L'AILLERIE,64,95
2019-08-21,BOLIVAR,696,75
2019-08-21,BONDY,5562,93
2019-08-21,BONNE NOUVELLE,7179,75
2019-08-21,BONNIERES,334,78
2019-08-21,BOTZARIS,1565,75
2019-08-21,BOUCICAUT,5343,75
2019-08-21,BOUFFEMONT-MOISSELLES,518,95
2019-08-21,BOUGIVAL,467,78
2019-08-21,BOULAINVILLIERS,5,75
2019-08-21,BOULEVARD VICTOR,1947,75
2019-08-21,BOULOGNE-JEAN JAURES,5883,92
2019-08-21,BOULOGNE-PONT DE SAINT CLOUD,5079,92
2019-08-21,BOURAY,1310,91
2019-08-21,BOURGET T11,1625,93
2019-08-21,BOURRON-MARLOTTE-GREZ,55,77
2019-08-21,BOURSE,6480,75
2019-08-21,BOUSSY-SAINT-ANTOINE,3498,94
2019-08-21,BOUTIGNY-SUR-ESSONNE,104,91
2019-08-21,BREGUET-SABIN,3094,75
2019-08-21,BRETIGNY,5786,91
2019-08-21,BREUILLET-BRUYERES-LE-CHATEL,255,91
2019-08-21,BREUILLET-VILLAGE,327,91
2019-08-21,BREVAL,220,78
2019-08-21,BROCHANT,5241,75
2019-08-21,BRUNOY,4002,77
2019-08-21,BRUYERES-SUR-OISE,60,95
2019-08-21,BUNO-GIRONVILLE,34,91
2019-08-21,BUTTES-CHAUMONT,810,75
2019-08-21,BUZENVAL,3496,75
2019-08-21,CADET,4533,75
2019-08-21,CAMPO-FORMIO,2150,75
2019-08-21,CARDINAL-LEMOINE,2138,75
2019-08-21,CARREFOUR PLEYEL,5090,93
2019-08-21,CENSIER-DAUBENTON,3837,75
2019-08-21,CERGY LE HAUT,6554,95
2019-08-21,CERGY-PREFECTURE,11934,95
2019-08-21,CERGY-SAINT-CHRISTOPHE,4881,95
2019-08-21,CERNAY,1726,95
2019-08-21,CESSON,1079,77
2019-08-21,CHAMARANDE,126,91
2019-08-21,CHAMP DE COURSES D'ENGHIEN,1947,95
2019-08-21,CHAMPAGNE-SUR-OISE,162,95
2019-08-21,CHAMPAGNE-SUR-SEINE,276,77
2019-08-21,CHAMPBENOIST-POIGNY,5,77
2019-08-21,CHAMPS-ELYSEES-CLEMENCEAU,5055,75
2019-08-21,CHANGIS-SAINT-JEAN,147,77
2019-08-21,CHANTELOUP-LES-VIGNES,595,78
2019-08-21,CHAPONVAL,21,95
2019-08-21,CHARDON-LAGACHE,949,75
2019-08-21,CHARENTON-ECOLES,4778,94
2019-08-21,CHARLES DE GAULLE ETOILE,9755,75
2019-08-21,CHARLES MICHELS,8477,75
2019-08-21,CHARONNE,6861,75
2019-08-21,CHARS,110,95
2019-08-21,CHARTRETTES,34,77
2019-08-21,CHATEAU D'EAU,7634,75
2019-08-21,CHATEAU DE VINCENNES,11351,94
2019-08-21,CHATEAU ROUGE,12958,75
2019-08-21,CHATEAU-LANDON,5473,75
2019-08-21,CHATELET,18337,75
2019-08-21,CHATELET-LES HALLES,23015,75
2019-08-21,CHATILLON-MONTROUGE,15201,92
2019-08-21,CHAUSSEE D'ANTIN (LA FAYETTE),14842,75
2019-08-21,CHAVILLE RIVE DROITE,2152,78
2019-08-21,CHAVILLE RIVE GAUCHE,896,78
2019-08-21,CHAVILLE-VELIZY,958,78
2019-08-21,CHELLES-GOURNAY,9334,77
2019-08-21,CHEMIN D'ANTONY,260,
2019-08-21,CHEMIN VERT,1928,75
2019-08-21,CHENAY-GAGNY,2098,93
2019-08-21,CHEVALERET,6575,75
2019-08-21,CHILLY-MAZARIN,576,91
2019-08-21,CHOISY-LE-ROI,10035,94
2019-08-21,CITE,3446,75
2019-08-21,CLAMART,1747,92
2019-08-21,CLICHY-LEVALLOIS,11527,92
2019-08-21,COIGNIERES,391,78
2019-08-21,COLOMBES,4250,92
2019-08-21,COLONEL FABIEN,7705,75
2019-08-21,COMBS-LA-VILLE-QUINCY,3259,77
2019-08-21,COMMERCE,5120,75
2019-08-21,COMPANS,14,77
2019-08-21,CONCORDE,8841,75
2019-08-21,CONFLANS-FIN-D'OISE,3364,78
2019-08-21,CONFLANS-SAINTE-HONORINE,3930,78
2019-08-21,CONVENTION,7934,75
2019-08-21,CORBEIL-ESSONNES,3492,91
2019-08-21,CORENTIN CARIOU,6261,75
2019-08-21,CORENTIN-CELTON,6461,92
2019-08-21,CORMEILLES-EN-PARISIS,3028,95
2019-08-21,CORVISART,3492,75
2019-08-21,COUDRAY-MONTCEAUX,25,91
2019-08-21,COULOMMIERS,844,77
2019-08-21,COUR SAINT-EMILION,11524,75
2019-08-21,COURBEVOIE,2760,92
2019-08-21,COURCELLES,3674,75
2019-08-21,COURONNES,4902,75
2019-08-21,CRECY-EN-BRIE-LA-CHAPELLE,85,77
2019-08-21,CRETEIL POMP,8147,94
2019-08-21,CRETEIL-L'ECHAT (HOPITAL MONDOR),4350,94
2019-08-21,CRETEIL-P. LAC,5949,94
2019-08-21,CRETEIL-PREFECTURE (HOTEL DE VILLE),9576,94
2019-08-21,CRETEIL-UNIVERSITE,6006,94
2019-08-21,CRIMEE,10542,75
2019-08-21,CROIX DE CHAVAUX (JACQUES DUCLOS),9140,93
2019-08-21,CROUY-SUR-OURCQ,81,77
2019-08-21,DAMMARTIN-JUILLY-SAINT-MARD,382,77
2019-08-21,DANUBE,862,75
2019-08-21,DAUMESNIL,8533,75
2019-08-21,DENFERT-ROCHEREAU,5844,75
2019-08-21,DEUIL-MONTMAGNY,1799,95
2019-08-21,DOMONT,2089,95
2019-08-21,DOURDAN,667,91
2019-08-21,DOURDAN-LA-FORET,5,91
2019-08-21,DRANCY,6694,93
2019-08-21,DUGNY COURNEUVE,568,93
2019-08-21,DUGOMMIER,4590,75
2019-08-21,DUROC,6425,75
2019-08-21,ECOLE MILITAIRE,6236,75
2019-08-21,ECOLE VETERINAIRE DE MAISONS-ALFORT,5832,94
2019-08-21,ECOUEN-EZANVILLE,1651,95
2019-08-21,EDGAR QUINET,2418,75
2019-08-21,EGLISE D'AUTEUIL,246,75
2019-08-21,EGLISE DE PANTIN,7402,93
2019-08-21,EGLY,298,91
2019-08-21,EMERAINVILLE-PONTAULT-COMBAULT,3765,77
2019-08-21,ENGHIEN-LES-BAINS,6742,95
2019-08-21,EPINAY SUR ST11,2596,93
2019-08-21,EPINAY VIL T11,1086,93
2019-08-21,EPINAY-SUR-ORGE,2618,91
2019-08-21,EPINAY-SUR-SEINE,1368,95
2019-08-21,EPINAY-VILLETANEUSE,5470,95
2019-08-21,EPLUCHES,51,95
2019-08-21,EPONE-MEZIERES,648,78
2019-08-21,ERAGNY-NEUVILLE,457,95
2019-08-21,ERMONT-EAUBONNE,6792,95
2019-08-21,ERMONT-HALTE,532,95
2019-08-21,ESBLY,1131,77
2019-08-21,ESPLANADE DE LA DEFENSE,20089,92
2019-08-21,ESSONNES-ROBINSON,172,91
2019-08-21,ETAMPES,2627,91
2019-08-21,ETIENNE-MARCEL,3234,75
2019-08-21,ETRECHY,407,91
2019-08-21,EUROPE,2427,75
2019-08-21,EVRY,453,91
2019-08-21,EVRY-COURCOURONNES,9900,91
2019-08-21,EXELMANS,2804,75
2019-08-21,FAIDHERBE-CHALIGNY,4757,75
2019-08-21,FALGUIERE,1366,75
2019-08-21,FAREMOUTIERS-POMMEUSE,215,77
2019-08-21,FELIX FAURE,2818,75
2019-08-21,FILLES DU CALVAIRE,2005,75
2019-08-21,FONTAINE-LE-PORT,47,77
2019-08-21,FONTAINEBLEAU-AVON,1753,77
2019-08-21,FONTENAY-LE-FLEURY,1246,78
2019-08-21,FORT D'AUBERVILLIERS,8138,93
2019-08-21,FR. POPULAIRE,5917,93
2019-08-21,FRANCONVILLE-LE-PLESSIS-BOUCHARD,3749,95
2019-08-21,FRANKLIN-D.ROOSEVELT,15659,75
2019-08-21,FRATERNELLE,682,94
2019-08-21,FREPILLON,177,95
2019-08-21,GABRIEL PERI-ASNIERES-GENNEVILLIERS,9854,92
2019-08-21,GAGNY,4026,93
2019-08-21,GAITE,4551,75
2019-08-21,GALLIENI (PARC DE BAGNOLET),11742,93
2019-08-21,GAMBETTA,12025,75
2019-08-21,GARANCIERES-LA QUEUE,209,78
2019-08-21,GARCHES-MARNES-LA-COQUETTE,1412,92
2019-08-21,GARE DE GENNEVILLIERS,877,95
2019-08-21,GARE DE L'EST,128480,75
2019-08-21,GARE DE LYON,41317,75
2019-08-21,GARE DU NORD,78326,75
2019-08-21,GARGENVILLE,278,95
2019-08-21,GARGES-SARCELLES,12070,95
2019-08-21,GARIBALDI,6101,93
2019-08-21,GAZERAN,39,78
2019-08-21,GEORGE V,12627,75
2019-08-21,GLACIERE,6397,75
2019-08-21,GONCOURT (HOPITAL SAINT-LOUIS),3922,75
2019-08-21,GOUSSAINVILLE,4727,95
2019-08-21,GRAND-BOURG,10,91
2019-08-21,GRANDS BOULEVARDS (RUE MONTMARTRE),10361,75
2019-08-21,GRAVIGNY-BALIZY,340,91
2019-08-21,GRETZ-ARMAINVILLIERS,465,77
2019-08-21,GRIGNY-CENTRE,5989,91
2019-08-21,GROS-NOYER-SAINT-PRIX,1054,95
2019-08-21,GROSLAY,864,95
